st_teff,st_logg,st_rad,st_dist,pl_orbper,pl_trandurh,pl_trandep,pl_rade,pl_insol,pl_eqt,Rp_Rs
5157.0,4.445,0.904,0,5.1443645,2.703,310.7,1.55,171.63,923.0,0.031
5311.0,4.419,0.948,0,18.45848388,3.3703,535.3,2.5,37.81,632.0,0.832
5167.0,4.585,0.796,0,25.9421582,4.045,569.7,1.95,14.85,501.0,0.577
5706.0,4.382,1.034,0,21.06075303,5.2472,301.2,1.78,47.39,669.0,0.176
5511.0,4.426,0.987,0,13.08424286,3.0401,662.0,2.71,70.51,739.0,0.701
5561.0,4.411,0.956,0,2.684328541,2.69382,18136.0,12.73,603.57,1265.0,0.076
5671.0,4.36,1.084,0,23.3397956,1.923,125.1,1.23,43.02,653.0,0.4757
4153.0,4.684,0.581,0,2.806243488,1.6271,599.6,1.41,83.53,771.0,0.043
5788.0,4.506,0.856,0,2.27190723,5.383,149.0,1.12,714.27,1318.0,0.719
7530.0,4.08,1.93,0,7.132351753,2.9674,744.1,49.34,1466.12,1579.0,1.206
5301.0,4.391,0.977,0,6.53194024,3.3351,771.9,3.09,159.66,907.0,0.83
6032.0,4.508,0.929,0,51.3011844,5.359,498.9,2.07,13.86,492.0,0.003
3497.0,4.92,0.334,0,1.097211085,1.6738,38946.0,16.07,71.01,740.0,1.145
5499.0,4.323,1.087,0,0.938466959,1.3015,217.4,1.58,2919.17,1876.0,0.054
6074.0,4.284,1.292,0,51.3901452,5.995,494.0,3.62,24.98,570.0,0.946
5720.0,4.473,0.903,0,3.217518511,2.11481,14319.0,11.38,464.73,1185.0,0.638
5729.0,4.514,0.939,0,4.66271902,2.757,1630.6,3.86,274.98,1039.0,0.485
5729.0,4.514,0.939,0,11.8150174,2.834,1003.0,3.48,79.66,762.0,0.875
4920.0,4.62,0.72,0,7.834433676,2.89,2018.1,3.47,53.33,689.0,0.714
4920.0,4.62,0.72,0,3.005156911,2.0747,691.6,2.2,191.27,949.0,0.844
5833.0,4.407,1.022,0,33.3856176,5.0361,553.2,2.48,26.73,580.0,0.562
5401.0,4.364,1.05,0,8.48039789,6.249,259.7,1.71,132.85,866.0,0.486
5199.0,4.527,0.811,0,1.333395306,1.188,114.5,0.86,880.53,1390.0,0.151
6900.0,3.843,2.599,0,7.71467686,4.5871,233.9,4.65,1636.72,1622.0,0.899
6240.0,4.426,1.079,0,4.4444826,3.686,163.0,1.71,518.45,1217.0,0.941
6218.0,4.417,1.131,0,21.3781146,19.359,556.1,3.18,65.94,727.0,0.906
5510.0,4.572,0.803,0,29.5422566,13.902,879.9,3.15,16.56,515.0,0.959
5510.0,4.572,0.803,0,144.551628,16.599,1035.2,3.06,1.99,303.0,0.887
5393.0,4.132,1.37,0,186.4361811,5.774,4347.0,11.32,3.66,353.0,0.921
5840.0,4.553,0.849,0,8.04727721,5.159,486.0,2.33,126.56,855.0,0.937
4166.0,4.66,0.612,0,5.87063416,2.5736,505.6,1.44,33.99,616.0,0.642
5422.0,4.484,0.887,0,15.358767771,4.1223,14638.0,10.89,45.46,662.0,0.487
6572.0,4.365,1.238,0,29.5390897,4.139,403.3,2.51,61.49,714.0,0.213
5926.0,4.532,0.887,0,35.6364022,4.888,452.6,1.99,19.62,537.0,0.654
6302.0,4.183,1.269,0,0.94773253,1.7645,11306.0,45.58,6862.81,2321.0,1.186
5435.0,4.578,0.824,0,0.784031658,0.7773,352.2,1.55,1995.65,1705.0,0.102
5977.0,4.473,1.022,0,8.98128472,5.0397,4924.0,7.19,153.36,898.0,0.294
6122.0,4.173,1.439,0,13.07141889,3.0946,251.1,2.47,203.87,964.0,0.751
3752.0,4.747,0.497,0,0.692015479,1.1315,4518.1,19.31,294.34,1057.0,1.267
5367.0,4.59,0.773,0,17.0421346,7.507,3616.7,5.14,29.47,594.0,0.784
4859.0,4.626,0.702,0,7.94671044,2.8419,6084.4,27.43,48.5,673.0,1.255
5780.0,4.438,1.0,0,3.74781242,5.241,5367.0,38.04,446.47,1172.0,1.258
5401.0,4.487,0.878,0,192.667139,5.443,1148.3,3.64,1.52,283.0,0.911
5229.0,4.643,0.688,0,3.989544192,1.591,190.0,0.93,157.1,903.0,0.085
6296.0,4.46,1.006,0,17.9776037,4.605,213.9,1.58,75.61,752.0,0.721
6296.0,4.46,1.006,0,11.8693144,4.653,101.9,1.09,131.58,864.0,0.73
5948.0,4.384,1.025,0,12.98494603,3.4497,257.2,1.64,105.74,818.0,0.046
6434.0,4.394,1.138,0,7.300735516,5.78725,13052.0,13.32,328.98,1086.0,0.446
5767.0,4.538,0.881,0,19.17893976,5.144,752.8,2.4,39.65,640.0,0.004
4847.0,4.606,0.761,0,6.99130452,2.1568,555.4,1.95,62.05,716.0,0.74
5204.0,4.55,0.789,0,52.971584,3.4632,3882.6,29.02,6.19,402.0,1.259
4132.0,4.699,0.564,0,3.517494725,1.5639,532.8,1.42,58.08,704.0,0.742
5861.0,4.212,1.304,0,6.93365167,4.608,119.6,1.7,351.27,1104.0,0.904
6194.0,4.415,1.129,0,5.91393977,0.562,84.0,1.07,361.0,1112.0,0.0896
6309.0,4.154,1.614,0,61.0373591,8.378,437.5,3.38,32.74,610.0,0.071
4564.0,4.593,0.691,0,33.8677783,3.72,894.8,2.31,5.69,394.0,0.787
5753.0,4.57,0.815,0,14.62399621,2.193,1082.0,21.92,50.91,681.0,1.209
6340.0,3.833,2.173,0,1064.2680956,11.5521,22772.0,33.63,1.47,281.0,0.447
5482.0,4.502,0.858,0,2.113202658,3.5234,2104.8,207.71,635.47,1281.0,3.178
5812.0,4.551,0.853,0,9.771462706,1.767,6933.2,10.15,96.39,799.0,0.946
4810.0,4.536,0.776,0,281.5628889,8.853,21012.0,10.83,0.49,214.0,0.0
5566.0,4.532,0.886,0,1.157808038,3.6705,866.7,22.9,1472.38,1579.0,1.203
6495.0,4.128,1.554,0,6.14281498,4.624,122.0,1.82,796.26,1355.0,0.67
5646.0,4.493,0.932,0,5.69919592,2.3906,159.4,1.16,204.18,964.0,0.007
6109.0,4.247,1.36,0,18.11473813,5.2706,241.5,2.49,112.43,830.0,0.896
5810.0,4.25,1.259,0,6.24145791,3.0998,163.7,1.6,360.09,1111.0,0.029
6119.0,4.274,1.299,0,20.4222447,6.22,189.3,1.78,89.74,785.0,0.059
6036.0,4.326,1.131,0,8.72585478,4.473,446.7,2.86,222.19,985.0,0.911
6036.0,4.326,1.131,0,12.88291395,5.676,460.5,3.15,132.23,865.0,0.962
6036.0,4.326,1.131,0,27.4345973,5.038,472.6,2.56,48.29,672.0,0.603
6036.0,4.326,1.131,0,4.22453631,3.128,159.1,1.6,584.24,1254.0,0.823
6036.0,4.326,1.131,0,44.5520266,6.0,362.1,2.29,25.3,572.0,0.689
5565.0,4.251,1.246,0,52.069002,3.0089,558.3,2.92,17.76,524.0,0.275
5422.0,4.484,0.887,0,2.418406841,2.0744,665.4,2.25,535.84,1226.0,0.018
5706.0,4.561,0.834,0,5.0825188,3.328,105.0,0.88,207.45,968.0,0.522
3638.0,4.844,0.42,0,6.93910337,2.977,614.7,1.41,9.28,445.0,0.966
5962.0,4.431,1.028,0,9.11500269,4.558,268.3,1.78,159.34,906.0,0.675
5951.0,4.439,0.991,0,8.48031942,7.297,1426.7,4.54,168.01,918.0,0.918
5637.0,4.399,0.943,0,13.7223682,5.1231,571.1,2.23,73.16,746.0,0.009
6109.0,4.422,0.993,0,3.582076914,4.4228,1534.4,5.33,604.27,1265.0,0.966
5900.0,4.509,0.951,0,15.43400996,4.2572,1785.9,4.3,63.79,721.0,0.707
5730.0,4.545,0.87,0,1.780984316,2.173,590.9,2.33,899.03,1397.0,0.782
6119.0,4.274,1.299,0,7.63846084,3.957,71.7,1.12,333.3,1089.0,0.405
5811.0,4.536,0.866,0,70.6981724,6.632,357.7,1.63,7.11,417.0,0.026
5876.0,4.269,1.293,0,3.74443645,2.9191,73.3,1.1,736.89,1328.0,0.169
6212.0,4.049,1.684,0,10.19154678,6.165,61.3,1.39,404.17,1144.0,0.659
6168.0,4.074,1.567,0,10.581581895,6.66929,112640.0,53.19,342.98,1098.0,0.202
5767.0,4.33,1.074,0,2.819453322,4.4127,71867.0,29.8,803.4,1357.0,0.532
4915.0,4.512,0.812,0,12.89006728,3.555,602.5,1.93,34.99,620.0,0.082
5875.0,4.572,0.809,0,23.210509958,3.09802,28737.0,21.19,29.69,595.0,0.954
4915.0,4.512,0.812,0,2.35574505,1.796,266.9,1.34,338.4,1093.0,0.5
4915.0,4.512,0.812,0,4.74666128,2.093,256.8,1.3,132.4,865.0,0.441
5288.0,4.613,0.74,0,19.65639342,3.226,843.2,2.83,21.5,549.0,0.955
6340.0,4.23,1.492,0,62.81584402,2.6901,1688.4,57.62,27.14,582.0,1.31
6461.0,4.396,1.131,0,70.468171,6.653,922.4,3.46,16.17,511.0,0.031
4841.0,4.533,0.779,0,3.93246069,2.1763,455.5,1.65,151.31,894.0,0.416
5843.0,4.069,1.615,0,0.921030497,2.6077,101.5,1.62,7380.64,2362.0,0.025
5418.0,4.534,0.886,0,5.960400011,2.8617,828.3,2.85,148.26,890.0,0.8
5584.0,4.478,0.938,0,85.3514875,6.7504,4674.7,6.31,5.44,390.0,0.052
5613.0,4.496,0.956,0,23.02028478,3.544,5077.8,7.58,31.4,604.0,0.794
6430.0,4.107,1.731,0,69.72646639,3.7177,4491.2,11.65,33.3,613.0,0.019
4224.0,4.662,0.603,0,1.609321941,1.6067,728.5,1.57,199.28,958.0,0.016
4224.0,4.662,0.603,0,9.51220046,2.9497,1169.4,1.99,18.66,530.0,0.133
4224.0,4.662,0.603,0,4.72941177,2.234,434.3,1.22,47.3,669.0,0.236
4778.0,4.591,0.763,0,4.887803076,2.36255,4315.8,4.82,96.67,800.0,0.054
5953.0,4.175,1.415,0,4.437962934,4.69813,16388.0,18.05,757.65,1338.0,0.069
6226.0,4.264,1.299,0,20.74028645,10.3939,1023.3,4.24,95.68,798.0,0.431
5601.0,4.533,0.797,0,1.207852845,3.5802,49720.0,38.59,1331.31,1539.0,1.113
6392.0,4.399,1.162,0,2.379282197,3.1729,48434.0,25.74,1442.19,1571.0,0.003
5585.0,4.409,0.91,0,26.0692512,7.487,831.5,23.61,28.85,591.0,1.206
5896.0,4.516,0.914,0,9.69501146,2.75,515.2,2.08,114.06,833.0,0.293
5896.0,4.516,0.914,0,15.3825394,3.815,550.5,2.14,61.61,714.0,0.015
6153.0,4.487,0.962,0,1.818939148,1.644,331.2,1.82,1364.15,1549.0,0.56
5509.0,4.265,1.169,0,40.1097817,5.2096,732.0,3.11,22.65,556.0,0.016
5422.0,4.484,0.887,0,0.708621057,1.5041,187.5,1.2,2741.07,1846.0,0.033
5418.0,4.534,0.886,0,2.46106962,2.184,84.2,0.84,483.09,1195.0,0.575
5596.0,4.533,0.853,0,3.403743926,1.5017,815.9,10.77,346.98,1101.0,1.075
5044.0,4.511,0.804,0,8.03753796,2.9118,286.5,1.54,72.44,744.0,0.821
6546.0,3.817,2.784,0,2.43902575,1.1598,82.5,2.61,6700.04,2307.0,0.483
5446.0,4.525,0.821,0,56.3587987,6.927,2559.6,5.04,7.29,419.0,0.906
5637.0,4.399,0.943,0,242.467406,12.808,340.3,1.73,1.59,286.0,0.173
5270.0,4.592,0.787,0,169.4976085,7.77,12192.0,9.06,1.29,272.0,0.625
5591.0,4.494,0.892,0,76.13622222,7.9393,2949.5,4.78,6.01,399.0,0.044
5819.0,4.565,0.823,0,4.9883872,9.142,638.2,2.59,227.27,990.0,0.939
6812.0,4.343,1.172,0,2.586878667,6.1614,25480.0,19.84,1823.52,1666.0,0.651
5758.0,3.808,2.318,0,3.964333304,4.7136,25886.0,37.09,1881.78,1680.0,0.094
6203.0,4.427,1.06,0,1.525924389,3.15998,24627.0,49.86,2072.8,1722.0,1.217
6200.0,4.488,0.958,0,5.910371418,3.88962,17219.0,12.62,290.83,1053.0,0.065
5713.0,4.541,0.893,0,0.917568975,2.0654,15805.0,11.92,2197.57,1748.0,0.667
3883.0,4.762,0.496,0,5.92365747,2.6302,406.5,0.99,18.87,531.0,0.045
3883.0,4.762,0.496,0,105.3582299,3.81,1210.2,1.87,0.41,204.0,0.75
5823.0,4.438,1.013,0,3.24325988,3.03318,16451.0,12.91,563.17,1243.0,0.117
6521.0,4.352,1.276,0,7.79668781,4.6699,361.3,2.44,366.42,1116.0,0.005
5497.0,4.57,0.839,0,56.4758069,5.961,1091.8,3.22,7.14,417.0,0.862
5497.0,4.57,0.839,0,92.8747294,7.474,658.8,2.64,3.68,353.0,0.917
3364.0,4.978,0.274,0,1.538180949,1.2635,841.0,1.0,30.85,602.0,0.932
5692.0,4.36,1.064,0,10.4188915,3.0069,670.0,3.17,126.48,855.0,0.856
6249.0,4.428,1.076,0,20.4998763,6.501,437.8,2.8,67.67,731.0,0.943
5238.0,4.472,0.851,0,1.921437488,1.9046,278.7,1.77,626.79,1276.0,0.919
5792.0,4.375,1.005,0,96.109323,9.877,982.3,4.01,6.59,409.0,0.948
4883.0,4.515,0.808,0,20.38174802,3.7922,1597.1,3.16,18.36,528.0,0.295
4883.0,4.515,0.808,0,7.00447892,2.669,231.4,1.19,76.26,754.0,0.139
5869.0,4.479,0.954,0,5.101375725,2.595,894.6,2.84,287.28,1050.0,0.027
6273.0,4.442,1.044,0,17.7940049,4.091,879.4,312.48,79.54,762.0,3.72
4922.0,4.555,0.744,0,3.47021401,2.289,1105.2,2.4,179.02,933.0,0.076
6137.0,4.46,1.018,0,30.69395532,2.9512,18121.0,13.72,33.69,614.0,0.001
4765.0,4.642,0.666,0,2.139325409,2.8056,6897.8,11.61,243.34,1007.0,1.019
5631.0,4.41,0.901,0,29.481061268,3.6636,11871.0,16.61,25.1,571.0,0.983
6226.0,4.264,1.299,0,572.376632,24.42,1743.4,5.8,1.15,264.0,0.712
5741.0,4.555,0.846,0,2.233799622,3.04,2658.5,28.63,650.73,1287.0,1.249
5919.0,4.485,1.0,0,31.13862664,5.2482,11427.0,12.88,27.22,582.0,0.889
5497.0,4.57,0.839,0,13.93068791,2.312,186.5,1.4,46.19,665.0,0.912
5823.0,4.472,0.972,0,20.4074846,8.839,363.4,2.9,44.8,660.0,0.986
6075.0,4.495,0.952,0,12.36564669,3.644,388.4,24.89,98.51,804.0,1.22
5534.0,4.338,1.08,0,10.35078415,6.253,273.1,1.97,119.01,842.0,0.79
5534.0,4.338,1.08,0,62.9224936,11.64,417.8,2.75,10.73,462.0,0.928
5640.0,4.076,1.534,0,32.7737631,3.416,564.5,5.0,52.22,686.0,0.971
5422.0,4.484,0.887,0,38.6520796,5.607,566.5,2.07,13.28,487.0,0.038
5350.0,4.647,0.678,0,14.20442616,3.898,800.6,1.9,31.1,602.0,0.011
4998.0,4.53,0.808,0,55.673582,3.778,765.1,2.19,5.16,384.0,0.274
4198.0,4.689,0.574,0,6.82778157,2.3726,545.8,1.34,26.31,577.0,0.336
4478.0,4.615,0.651,0,0.687895191,2.4233,462.5,1.35,888.72,1391.0,0.018
5733.0,4.281,1.183,0,127.2824442,7.1545,8088.6,12.04,5.61,392.0,0.827
5705.0,4.297,1.14,0,10.06083238,4.5718,460.2,2.58,154.16,899.0,0.672
5733.0,4.281,1.183,0,30.1837021,5.879,974.9,3.65,38.2,634.0,0.011
6634.0,3.831,2.251,0,2.92928244,6.794,268.6,38.42,4706.45,2112.0,1.14
4812.0,4.548,0.755,0,77.63424586,4.1002,16612.0,9.4,2.65,325.0,0.113
6228.0,4.413,1.137,0,52.75878505,6.6517,5805.8,8.76,20.08,540.0,0.344
5995.0,4.536,0.878,0,1.332564478,6.0325,1071.5,27.04,1627.5,1618.0,1.248
5665.0,4.381,0.938,0,41.0772969,5.525,1216.8,3.25,17.74,523.0,0.03
6141.0,4.468,0.959,0,135.9121619,5.628,10188.0,40.18,4.41,370.0,1.256
5616.0,4.327,1.111,0,42.4729078,7.253,334.0,2.03,19.93,539.0,0.361
6297.0,4.26,1.369,0,15.17026921,4.3311,224.8,2.47,158.23,905.0,0.917
6297.0,4.26,1.369,0,39.4576228,9.557,244.8,2.8,44.26,658.0,0.967
5964.0,4.484,0.933,0,17.8159689,3.6765,776.8,3.12,56.48,699.0,0.911
4847.0,4.54,0.781,0,36.5157639,3.6577,861.3,2.55,7.71,425.0,0.787
5821.0,4.097,1.547,0,14.07969236,1.375,169.5,2.08,177.81,931.0,0.544
5064.0,4.572,0.769,0,16.54081386,2.5996,370.0,1.57,24.87,570.0,0.688
5668.0,4.545,0.868,0,3.609313059,1.7752,1375.1,3.26,336.16,1092.0,0.408
5461.0,4.552,0.858,0,1.93155546,1.614,504.9,2.25,655.43,1290.0,0.861
3757.0,4.718,0.539,0,8.41100305,2.4553,755.6,1.8,11.71,472.0,0.905
5338.0,4.557,0.816,0,13.52252364,3.987,690.6,2.11,42.82,652.0,0.216
5818.0,4.276,1.2,0,134.2520474,9.0636,832.1,3.43,5.63,393.0,0.001
5927.0,4.046,1.691,0,3.268695042,3.45188,10091.0,16.91,1539.0,1597.0,0.065
5620.0,4.363,0.974,0,99.7468804,6.804,1287.0,3.94,5.55,391.0,0.828
5381.0,4.538,0.826,0,22.84156293,2.5997,2940.7,30.0,22.78,557.0,1.267
5215.0,4.564,0.77,0,11.720123999,3.0039,9763.3,7.94,44.89,660.0,0.623
6180.0,4.133,1.603,0,4.33643506,4.1445,108.5,1.75,1054.56,1453.0,0.641
4891.0,4.516,0.805,0,15.95541913,3.9851,762.6,2.18,25.54,573.0,0.314
4891.0,4.516,0.805,0,8.25980352,2.928,298.4,1.35,61.43,714.0,0.161
5662.0,4.56,0.84,0,62.5613879,5.907,1372.6,3.54,7.13,417.0,0.842
5808.0,4.185,1.374,0,8.96847034,4.4073,234.3,2.17,259.95,1024.0,0.558
5435.0,4.578,0.824,0,1.907810683,1.8707,120.5,0.91,609.28,1268.0,0.41
5899.0,4.135,1.414,0,32.85862571,3.1483,162.8,2.31,53.85,691.0,0.955
6003.0,4.536,0.872,0,48.118812545,5.27958,69851.0,45.18,13.6,490.0,1.079
5587.0,4.525,0.865,0,2.229326354,1.9946,49.1,0.6,621.53,1273.0,0.249
5662.0,4.56,0.84,0,2.514628496,1.6239,228.4,1.27,517.89,1217.0,0.247
6002.0,4.196,1.369,0,8.025118521,5.3694,3120.4,7.79,336.73,1093.0,0.454
3757.0,4.718,0.539,0,5.79529495,2.272,334.3,1.05,19.23,534.0,0.714
5029.0,4.429,0.93,0,73.7578875,2.69,1836.9,4.28,4.66,375.0,0.714
5029.0,4.429,0.93,0,8.56267266,1.53,608.1,2.26,82.22,768.0,0.335
5435.0,4.495,0.873,0,8.30537702,3.751,365.6,1.69,101.43,809.0,0.489
5180.0,4.548,0.8,0,13.22714056,3.2861,812.0,2.22,39.1,638.0,0.013
5191.0,4.53,0.826,0,51.8098276,6.343,1025.4,2.6,6.71,410.0,0.273
5191.0,4.53,0.826,0,4.38536428,2.5126,198.5,1.15,180.22,935.0,0.335
5191.0,4.53,0.826,0,34.205785079,5.1691,183.2,1.1,11.67,471.0,0.319
5191.0,4.53,0.826,0,13.97945055,1.2325,356.1,1.97,38.44,635.0,0.924
6068.0,4.565,0.831,0,3.554856338,2.1004,232.9,1.29,425.04,1157.0,0.331
4994.0,3.433,3.818,0,5.28790754,8.5274,343.9,7.1,1802.31,1661.0,0.474
4347.0,4.73,0.524,0,8.45746636,2.2906,1320.3,1.87,20.08,540.0,0.209
4347.0,4.73,0.524,0,17.28116957,2.829,1562.8,2.04,7.75,425.0,0.206
4347.0,4.73,0.524,0,32.1340014,2.691,1262.0,1.84,3.39,346.0,0.256
6214.0,4.382,1.122,0,59.7711433,4.843,574.5,3.17,17.53,522.0,0.899
4766.0,4.645,0.664,0,4.417692516,2.323,279.2,1.57,92.16,790.0,0.971
6310.0,4.417,1.095,0,10.08744556,2.9884,568.1,3.15,186.14,942.0,0.921
5730.0,4.394,1.056,0,16.34355902,5.474,829.4,3.26,67.34,730.0,0.716
5774.0,4.447,0.958,0,21.96401646,2.7509,693.4,2.57,40.41,643.0,0.483
5774.0,4.447,0.958,0,125.602323,7.105,925.7,2.89,3.95,360.0,0.065
5435.0,4.495,0.873,0,12.51353325,4.301,430.8,1.88,58.69,706.0,0.596
5435.0,4.495,0.873,0,17.9134215,4.364,197.8,1.39,36.38,626.0,0.832
5435.0,4.495,0.873,0,25.2149143,5.76,174.1,1.19,23.05,559.0,0.599
5594.0,4.489,0.934,0,5.42586901,2.5342,259.0,1.48,211.66,973.0,0.1
5618.0,4.401,0.996,0,19.58561177,1.755,532.9,3.09,46.51,666.0,0.964
5445.0,4.458,0.937,0,4.544436472,1.8141,879.3,3.0,253.48,1017.0,0.731
5445.0,4.458,0.937,0,12.76220558,2.0688,653.8,3.18,63.86,721.0,0.955
5445.0,4.458,0.937,0,38.7149617,3.441,694.8,2.62,14.55,498.0,0.691
5927.0,4.046,1.691,0,8.78458274,6.459,210.8,2.6,411.55,1149.0,0.681
4402.0,4.682,0.572,0,3.69298623,1.7744,763.3,1.74,72.66,745.0,0.775
6332.0,4.016,1.905,0,5.334082429,6.2226,4676.5,13.08,1180.64,1495.0,0.045
5727.0,4.328,1.104,0,6.4980147,2.4384,190.9,1.87,262.18,1026.0,0.92
6327.0,4.327,1.175,0,19.76169247,3.9097,392.5,2.81,92.38,791.0,0.924
4325.0,4.68,0.56,0,5.18498961,2.1397,430.1,1.15,42.62,652.0,0.021
5818.0,4.065,1.647,0,85.6542476,6.866,476.0,3.56,17.51,522.0,0.012
5026.0,4.604,0.763,0,19.32945602,3.794,935.5,2.26,18.57,529.0,0.009
5855.0,4.148,1.34,0,17.79108667,2.662,414.2,2.88,112.09,830.0,0.654
4484.0,4.654,0.594,0,3.290114076,1.5151,645.3,1.49,97.96,802.0,0.203
6131.0,4.071,1.417,0,2.086075752,2.2647,3657.8,10.3,2747.42,1845.0,0.914
5461.0,4.499,0.937,0,3.311864148,1.4049,5976.5,9.06,365.94,1116.0,0.905
6234.0,3.209,6.354,0,63.0732241,5.397,671.3,17.8,317.78,1077.0,0.746
5598.0,4.565,0.83,0,2.422084188,2.5613,1871.8,3.55,511.66,1213.0,0.058
5808.0,4.172,1.397,0,78.5461106,8.689,658.7,3.55,14.85,501.0,0.044
5786.0,4.465,0.99,0,16.92342126,4.1864,1125.3,3.4,57.37,702.0,0.515
4650.0,4.589,0.706,0,5.47665801,2.5482,648.0,2.01,71.0,741.0,0.788
5103.0,4.558,0.789,0,4.580346161,2.097,308.3,1.38,147.56,889.0,0.384
5103.0,4.558,0.789,0,2.248288213,2.0361,263.2,1.25,380.75,1127.0,0.004
5103.0,4.558,0.789,0,6.76690759,1.7062,249.3,1.31,87.79,781.0,0.648
5201.0,4.573,0.834,0,34.1732156,4.7679,635.0,2.37,11.09,465.0,0.815
4334.0,4.618,0.653,0,16.7364755,2.151,1147.0,2.73,10.99,464.0,0.9
3645.0,4.797,0.449,0,137.8645881,1.922,2363.0,15.9,0.2,170.0,1.265
4987.0,4.531,0.773,0,12.43929428,3.176,254.3,1.3,36.57,627.0,0.663
4955.0,4.61,0.721,0,7.62635494,2.4168,296.1,1.21,57.89,703.0,0.237
5416.0,4.575,0.809,0,8.710442022,0.9425,1196.4,3.61,78.75,760.0,0.935
3597.0,4.734,0.514,0,11.35010642,2.2792,1221.0,1.75,6.25,403.0,0.035
5403.0,4.5,0.868,0,109.4450597,3.792,1269.6,3.04,3.14,340.0,0.149
5895.0,4.503,0.94,0,7.56052209,3.8573,659.8,2.4,164.9,914.0,0.022
5094.0,4.469,0.87,0,12.12401737,3.3091,788.4,2.37,48.98,675.0,0.029
4500.0,4.656,0.646,0,9.38740646,1.6165,384.6,1.69,25.83,575.0,0.946
4500.0,4.656,0.646,0,7.41556471,1.973,150.4,0.79,35.37,622.0,0.434
4650.0,4.589,0.706,0,24.2101973,4.046,458.0,1.5,9.8,451.0,0.45
5511.0,3.914,1.93,0,23.8990075,15.955,293.4,3.26,108.3,823.0,0.153
6277.0,4.417,1.097,0,6.22161107,3.4117,165.0,1.59,348.15,1101.0,0.838
5149.0,4.551,0.791,0,6.17998508,2.1094,750.5,2.12,104.06,814.0,0.175
5821.0,4.172,1.395,0,1.569066598,2.7803,147.2,1.68,2763.39,1849.0,0.097
5476.0,3.904,1.673,0,9.59068586,3.452,544.6,3.93,329.34,1087.0,0.359
5846.0,4.278,1.24,0,7.03932913,3.514,836.7,4.67,298.33,1060.0,0.956
5187.0,4.592,0.774,0,49.6075771,2.9575,626.7,2.12,6.17,402.0,0.764
5602.0,4.404,1.009,0,16.84183355,2.6194,822.1,3.08,56.43,699.0,0.688
6056.0,4.191,1.498,0,7.340714946,2.9987,8510.5,14.31,421.03,1155.0,0.568
4213.0,4.669,0.598,0,12.55111099,3.1293,494.1,1.34,12.56,480.0,0.519
6311.0,4.398,1.172,0,3.003879547,3.2848,8538.0,10.96,1011.87,1438.0,0.338
4213.0,4.669,0.598,0,24.0884178,3.952,387.2,1.16,5.26,386.0,0.376
5782.0,4.34,1.095,0,12.75800092,4.1828,187.9,1.49,107.96,822.0,0.011
5782.0,4.34,1.095,0,5.47033376,3.1441,112.0,1.15,334.27,1090.0,0.074
6032.0,4.465,1.001,0,6.51112385,1.6919,695.1,3.09,243.67,1008.0,0.882
6032.0,4.465,1.001,0,23.85163321,2.4453,833.7,3.37,43.19,654.0,0.88
5815.0,4.461,0.992,0,2.714078374,1.3115,143.5,1.38,675.86,1301.0,0.868
5413.0,4.51,0.861,0,122.8799543,7.835,717.7,2.7,2.66,326.0,0.872
5568.0,4.499,0.957,0,4.88753111,2.034,679.6,2.45,239.11,1003.0,0.147
4997.0,4.598,0.746,0,6.14728341,2.7645,119.7,0.79,83.18,770.0,0.188
4786.0,4.579,0.704,0,2.800111267,1.0237,706.7,2.13,197.81,956.0,0.806
6091.0,4.487,0.967,0,34.3511339,4.4408,599.4,2.75,26.1,576.0,0.88
5392.0,4.314,1.087,0,3.413036353,2.61366,3868.7,6.62,490.24,1200.0,0.046
5667.0,4.587,0.781,0,3.00725068,4.4302,285.8,1.56,373.99,1122.0,0.897
3706.0,4.747,0.522,0,4.194496867,1.7807,660.7,1.57,26.2,577.0,0.863
3706.0,4.747,0.522,0,6.35585682,1.55,176.6,0.86,15.1,503.0,0.912
4883.0,3.972,1.667,0,1.970340203,1.7901,403.2,3.97,1540.07,1599.0,0.859
4883.0,3.972,1.667,0,5.05821338,1.132,748.3,10.69,439.8,1168.0,1.004
5329.0,4.455,0.869,0,26.85323647,4.4557,965.8,2.65,20.77,544.0,0.01
5782.0,4.34,1.095,0,25.0985083,2.7727,167.6,1.59,43.84,656.0,0.814
5083.0,4.468,0.872,0,34.2685741,4.8251,699.3,2.44,12.2,477.0,0.677
5445.0,4.51,0.929,0,5.75321539,1.7948,733.8,3.14,169.44,920.0,0.921
5448.0,4.489,0.883,0,5.50860699,3.0788,203.9,1.49,179.62,934.0,0.879
5015.0,3.987,1.643,0,18.93055119,3.372,684.0,4.41,81.42,766.0,0.583
5750.0,4.4,0.94,0,42.94386258,3.7591,9207.9,41.62,17.26,520.0,1.285
6232.0,4.432,1.09,0,22.06402,4.1,388.7,2.67,60.81,712.0,0.941
4931.0,4.605,0.734,0,5.756245244,1.071,623.6,2.24,84.16,773.0,0.888
5159.0,4.548,0.821,0,148.4601819,5.499,1532.1,3.61,1.56,285.0,0.808
4777.0,3.909,1.795,0,0.934885365,1.4083,270.4,3.21,4435.29,2080.0,0.731
5739.0,4.381,1.069,0,25.7626846,6.908,619.5,2.66,37.99,633.0,0.327
5739.0,4.381,1.069,0,11.0317836,4.753,182.3,1.45,117.67,840.0,0.405
5598.0,4.565,0.83,0,4.12511935,2.877,114.7,0.88,252.18,1016.0,0.253
